   15.000000000000000        4.2136239129452644        14.747470008943052       0.28645078807899371     
   15.300000000000001        3.2704876282689503        11.326104818343076       0.26648117772388275     
   15.600000000000000        2.5301275546969926        7.1724557920639151       0.24764666683882863     
   15.900000000000000        1.9509568776132353        4.9520881320108741       0.22981177682248174     
   16.199999999999999        1.4995050274043389        3.9377861815197304       0.21289675799043667     
   16.500000000000000        1.1489045348558813        3.5595528330864137       0.19684437105724445     
   16.800000000000001       0.87765055789458102        3.5182852874716155       0.18161222942800584     
   17.100000000000001       0.66858462636932503        3.7433054871644598       0.16716788389915480     
   17.399999999999999       0.50806285610781754        4.7993080738254879       0.15348556883168732     
   17.699999999999999       0.38527597155066812        7.7339652555434713       0.14054398249563688     
   18.000000000000000       0.29169426233722601        7.0794970347202462       0.12832472962143854     
   18.300000000000001       0.22061533332319933        8.9318953907530787       0.11681120111309813     
   18.600000000000001       0.16679638916786058        167.77728392967865       0.10598775199677903     
   18.899999999999999       0.12615598361587663        51.887462314528406        9.5839089830454680E-002
   19.199999999999999        9.5532788294214438E-002   9.6681944234593047        8.6349816449432765E-002
   19.500000000000000        7.2491099721027907E-002   6.9170959923767077        7.7504084581599214E-002
   19.800000000000001        5.5164589923536268E-002   7.3724966990628475        6.9285342808526065E-002
   20.100000000000001        4.2131283381537508E-002   4.3203892731543219        6.1676150700748396E-002
   20.399999999999999        3.2313966041467065E-002  0.53702202251759468        5.4658052064671274E-002
   20.699999999999999        2.4901245750374650E-002  0.18218796058097769        4.8211498263619701E-002
   21.000000000000000        1.9285324260444235E-002   7.3501078485346233E-002   4.2315815613940391E-002
   21.300000000000001        1.5013238901959118E-002   3.7413755746230223E-002   3.6949211738463911E-002
   21.600000000000001        1.1748911655230483E-002   2.2520309867467041E-002   3.2088816567138072E-002
   21.899999999999999        9.2438248135129578E-003   1.5024852596878194E-002   2.7710754652547451E-002
   22.199999999999999        7.3145422847106945E-003   1.0701219500187322E-002   2.3790245952076450E-002
   22.500000000000000        5.8256274784468150E-003   7.9592475237206875E-003   2.0301731763649078E-002
   22.800000000000001        4.6767839352897375E-003   6.1015794456663859E-003   1.7219021553034404E-002
   23.100000000000001        3.7932727007561075E-003   4.7868889632455020E-003   1.4515455810247848E-002
   23.399999999999999        3.1188486628936419E-003   3.8324968598901265E-003   1.2164080173278798E-002
   23.699999999999999        2.6106130932087809E-003   3.1323517516883455E-003   1.0137826615272752E-002
   24.000000000000000        2.2353068261415300E-003   2.6200333279699866E-003   8.4096981003995690E-003
   24.300000000000001        1.9666723789950524E-003   2.2510388945418008E-003   6.9529535482187052E-003
   24.600000000000001        1.7835976321109465E-003   1.9938598859548448E-003   5.7412901957924938E-003
   24.899999999999999        1.6688216477900363E-003   1.8251221174157715E-003   4.7490206010041116E-003
   25.199999999999999        1.6080375078623187E-003   1.7256138910018207E-003   3.9512416799114686E-003
   25.500000000000000        1.5892699906971557E-003   1.6772044328820142E-003   3.3239933660768706E-003
   25.800000000000001        1.6024394470580390E-003   1.6698255274148616E-003   2.8444047289333382E-003
   26.100000000000001        1.6390490435717500E-003   1.6980918652978124E-003   2.4908256553262103E-003
   26.399999999999999        1.6919520532647481E-003   1.7778431414986345E-003   2.2429423983873413E-003
   26.699999999999999        1.7551703069041142E-003   1.8472121673499778E-003   2.0818755098224884E-003
   27.000000000000000        1.8237453183090591E-003   1.8291447520309436E-003   1.9902595331463551E-003
   27.300000000000001        1.8936108444328121E-003   1.8946798438826515E-003   1.9523048199079917E-003
   27.600000000000001        1.9614804798038219E-003   1.9620430563176928E-003   1.9538408713821059E-003
   27.899999999999999        2.0247469330974162E-003   2.0251118360622949E-003   1.9823403592958118E-003
   28.199999999999999        2.0813913980616294E-003   2.0815842813714197E-003   2.0269246637725892E-003
   28.500000000000000        2.1299023191826637E-003   2.1299761444622334E-003   2.0783522802283140E-003
   28.800000000000001        2.1692031833754036E-003   2.1692227789920451E-003   2.1289913151560915E-003
   29.100000000000001        2.1985889837455421E-003   2.1985923372661600E-003   2.1727774957999257E-003
   29.399999999999999        2.2176708735155430E-003   2.2176711541526360E-003   2.2051594414429559E-003
   29.699999999999999        2.2263283733954726E-003   2.2263283775864826E-003   2.2230332149679537E-003
   30.000000000000000        2.2246683822949214E-003   2.2246683822949214E-003   2.2246683822949201E-003
   30.294117647058822        2.2133127819680162E-003   2.2133127853558965E-003   2.2100801251642710E-003
   30.588235294117645        2.1927615700255234E-003   2.1927617745028877E-003   2.1801778812702284E-003
   30.882352941176471        2.1635762760585458E-003   2.1635784431865324E-003   2.1367203552937588E-003
   31.176470588235293        2.1264267028583391E-003   2.1264378459820406E-003   2.0824315883620566E-003
   31.470588235294116        2.0820749929594887E-003   2.0821131446967329E-003   2.0209288198579150E-003
