 Freq (GHz)                  Ez                Et
   15000000000.000000        303174.70077336550        801128.66993767791        614937.89924650895        155375.50593786215     
   15300000000.000000        273141.31466765382        722903.40408156766        609582.16869545006        153507.25792195692     
   15600000000.000000        245371.33830496689        650450.27247821039        601816.07205036457        151742.84834735852     
   15900000000.000000        219767.57122340257        583532.97019168746        591584.33997815149        150053.79862473308     
   16200000000.000000        196229.76772792835        521906.42729730817        578860.95958952396        148429.28950132802     
   16500000000.000000        174655.57739095294        465319.18187036662        563663.11948302598        146872.40235774333     
   16800000000.000000        154941.40667591762        413515.56350752409        546061.70989875018        145402.13848032930     
   17100000000.000000        136983.20474090471        366237.69452351326        526194.08928575879        144074.40553556828     
   17400000000.000000        120677.17646907468        323227.31589685101        504294.66179249907        143051.89781153129     
   17700000000.000000        105920.42575934681        284227.44496681902        480789.81426246604        142793.57835749871     
   18000000000.000000        92611.532094200506        248983.87181059824        456617.39046683605        144528.06235635115     
   18300000000.000000        80651.063381862390        217246.50115437582        434292.81459445850        151075.75248503196     
   18600000000.000000        69942.028047659929        188770.54659599665        418488.02378965257        162336.59030344078     
   18900000000.000000        60390.269323958077        163317.58383946979        392396.69602168154        143822.78014874624     
   19200000000.000000        51904.804660118949        140656.46956420739        348712.76041939238        102174.29785994273     
   19500000000.000000        44398.113143293078        120564.13247463453        312681.42100744857        69779.107022912664     
   19800000000.000000        37786.373787869132        102826.24299978920        282266.27566593600        37740.746886515990     
   20100000000.000000        31989.657516080035        87237.768038758193        250898.41408379379        30714.276982131014     
   20400000000.000000        26932.075614831545        73603.417077906459        215190.05786775879        78252.450574322662     
   20700000000.000000        22541.887414516714        61737.985942085186        174275.17691433715        134623.64647364660     
   21000000000.000000        18751.569894603919        51466.604387667139        129374.01093856593        181382.02897139630     
   21300000000.000000        15497.851878723401        42624.893705288538        88866.286830511002        227028.30333803876     
   21600000000.000000        12721.715439390144        35059.040481984426        58542.990216786638        277430.77793760551     
   21900000000.000000        10368.367090727139        28625.792687270859        70830.695908761525        303276.85499814461     
   22200000000.000000        8387.1813085476933        23192.384312846174        114995.23522469794        282811.03888606635     
   22500000000.000000        6731.6188846409314        18636.394936889796        146673.21562461447        231743.73163353326     
   22800000000.000000        5359.1226022573319        14845.550840304479        161058.35789518105        179322.43693064660     
   23100000000.000000        4230.9927231929378        11717.474728843566        180167.20636522223        179585.51206802222     
   23400000000.000000        3312.2448205790474        9159.3917833723226        80176.072555935229        118480.15303714345     
   23700000000.000000        2571.4526002443540        7087.8007371660315        61799.996417112707        67004.197279101776     
   24000000000.000000        1980.5785562626693        5428.1199357199339        48517.625426206243        46998.114948568131     
   24300000000.000000        1514.7956134829299        4114.3194331639743        36126.427334358217        35280.229338050136     
   24600000000.000000        1152.3032409398045        3088.5492889381799        26022.426203911502        27015.857329693641     
   24900000000.000000        874.14152194933115        2300.7653134061929        18279.117465958974        20550.899114902790     
   25200000000.000000        664.00537595896947        1708.3195693189427        12549.683863606149        15281.541827825382     
   25500000000.000000        508.05668269421108        1275.3869195456182        8416.7213188858277        10991.167137932132     
   25800000000.000000        394.72262384449772        971.91049787450777        5501.9091197154758        7584.0621146909280     
   26100000000.000000        314.45719332024407        771.65920236102727        3491.8460586261831        4980.1774526616273     
   26400000000.000000        259.44648282359293        649.77784638706862        2137.3440400665254        3082.5270160431578     
   26700000000.000000        223.28236547646716        582.00568765344565        1246.0436308902863        1778.5999119356227     
   27000000000.000000        200.69462574756611        547.06351567174067        674.59008428412392        958.90717346127190     
   27300000000.000000        187.42029213957321        529.50783586466844        322.44772568114553        543.65360450796049     
   27600000000.000000        180.16876035679590        520.00193322419932        137.92185378754058        444.53634417894796     
   27900000000.000000        176.56571263035943        513.63591008910987        119.53605008074000        467.37988219406259     
   28200000000.000000        175.02058606708565        508.09420401810502        149.01611847263149        491.02873679161405     
   28500000000.000000        174.54754816503086        502.40742608078875        165.64009523984595        498.19519228028918     
   28800000000.000000        174.58792832527990        496.24767932837500        172.29689838767081        495.67688848534488     
   29100000000.000000        174.86054384848583        489.56178047254093        174.47017854481152        489.56085492073782     
   29400000000.000000        175.24711197203544        482.39060519773096        175.21473740881353        482.39845238012197     
   29700000000.000000        175.71180996473120        474.79069154883490        175.71133437282325        474.79090740784630     
   30000000000.000000        176.25137753597275        466.81281788147749        176.25137753597275        466.81281788147749     
   30294117647.058823        176.85737474865235        458.67289840289033        176.85699611727699        458.67314695755005     
   30588235294.117645        177.54412900381604        450.26950278349136        177.52073610747598        450.28382428422543     
   30882352941.176472        178.31616939044670        441.63790368364431        178.05405571595617        441.76096189883759     
   31176470588.235294        179.17401394224069        432.72705484029029        177.69790160584736        433.08970191511304     
   31470588235.294117        180.09530525740203        423.25571391436898        174.39301706436427        423.07706096439728     
   31764705882.352940        180.99186732402981        412.47502302096467        164.01086585030279        406.77380341784351     
