 Freq (GHz)                  Error
   26.399999999999999       0.17252415710228736       0.15169241930310950     
   26.699999999999999        7.2768013209425414E-002  0.13109126527385731     
   27.000000000000000        3.5858869678376155E-002  0.11142637361965244     
   27.300000000000001        2.3467004982770674E-002   9.2880679707683600E-002
   27.600000000000001        1.9761161199170825E-002   7.5632969028988126E-002
   27.899999999999999        1.8788943816062800E-002   5.9854600306474437E-002
   28.199999999999999        1.8556977988685705E-002   4.5706566308727332E-002
   28.500000000000000        1.8488385958425699E-002   3.3336966556434290E-002
   28.800000000000001        1.8445093954817079E-002   2.2878937975950600E-002
   29.100000000000001        1.8401646984742538E-002   1.4449058963459879E-002
   29.399999999999999        1.8355008461198093E-002   8.1462116220845371E-003
   29.699999999999999        1.8305249537447141E-002   4.0508586818693362E-003
   30.000000000000000        1.8252656180798819E-002   2.2246683822949214E-003
   30.294117647058822        1.8198564579579121E-002   2.6784768469739514E-003
   30.588235294117645        1.8142121007923097E-002   5.3772146403749475E-003
   30.882352941176471        1.8083435147603452E-002   1.0326339910809629E-002
   31.176470588235293        1.8022804928878297E-002   1.7514211933443293E-002
   31.470588235294116        1.7963017313582876E-002   2.6912231693809189E-002
   31.764705882352938        1.7924589134806320E-002   3.8474948689194911E-002
   32.058823529411768        1.8016858199089856E-002   5.2140154355801424E-002
   32.352941176470587        1.8694976968054597E-002   6.7829017049985799E-002
   32.647058823529413        2.1530168215668145E-002   8.5446346199291479E-002
   32.941176470588232        3.1212954043584200E-002  0.10488110033162500     
   33.235294117647058        6.0218200312417779E-002  0.12600727153838653     
   33.529411764705884       0.13875266144786469       0.14868528435967229     
   33.823529411764703       0.33449815458763138       0.17276403777475988     
   34.117647058823529       0.78953466580187381       0.19808369379407914     
   34.411764705882355        1.7860249150543182       0.22447927537236054     
   34.705882352941174        3.8581914690383541       0.25178508189169707     
   35.000000000000000        7.9763354285814021       0.27983986585099413     
   35.294117647058826        15.839749792501658       0.30849264479924349     
   35.588235294117645        30.330103702560930       0.33760895456413165     
   35.882352941176471        56.196078974153345       0.36707729126520644     
   36.176470588235290        101.06473783798545       0.39681544919886935     
   36.470588235294123        176.90646719713843       0.42677644879357868     
   36.764705882352942        302.11974443853342       0.45695377310268437     
   37.058823529411768        504.45097983737060       0.48738570231987199     
   37.352941176470587        825.02512772357500       0.51815866269491162     
   37.647058823529413        1323.8367107082879       0.54940969711751420     
   37.941176470588232        2087.1407620498135       0.58132842587608180     
   38.235294117647058        3237.2916991350858       0.61415920117633860     
   38.529411764705877        4945.7084227600799       0.64820456705974205     
   38.823529411764710        7449.7995557697377       0.68383161027072059     
   39.117647058823529        11074.867744175694       0.72148331177401104     
   39.411764705882355        16262.230947014274       0.76169755661783312     
   39.705882352941174        23605.056855166578       0.80513699254796411     
   40.000000000000000        33893.709907091536       0.85263339241434599     
   40.294117647058826        48172.765477288835       0.90525050640774429     
   40.588235294117645        67812.260215581045       0.96436951277268723     
   40.882352941176471        94596.229666121071        1.0318010131279018     
   41.176470588235290        130832.14368673992        1.1099270035606010     
   41.470588235294116        179485.49745863795        1.2018753430771740     
   41.764705882352942        244344.56291953108        1.3117279392380847     
   42.058823529411768        330221.16554441751        1.4447622454578486     
   42.352941176470587        443194.33932117053        1.6077238709134387     
   42.647058823529413        590904.84495107864        1.8091264002328709     
   42.941176470588232        782909.83096362895        2.0595732721910265     
   43.235294117647058        1031108.3947259454        2.3720962381853363     
   43.529411764705884        1350250.4825025285        2.7625060413061009     
   43.823529411764710        1758543.4792920300        3.2497540612193427     
   44.117647058823529        2278373.0070798649        3.8563092150475944     
   44.411764705882355        2937156.9039442586        4.6085626542870264     
   44.705882352941174        3768354.1284751627        5.5372836949968534     
   45.000000000000000        4812653.4595138803        6.6781634504774612     
