   15.000000000000000        7.4403927865292143        7.0083378365293774       0.54818012855899323     
   15.300000000000001        5.7959443199876599        6.0247040312601889       0.50657804703945564     
   15.600000000000000        4.4984628852537778        5.3074138628641245       0.46736796167628020     
   15.900000000000000        3.4783089992775214        4.8711260975893396       0.43040273806373697     
   16.199999999999999        2.6791382332151357        4.7440602856275955       0.39559366334166679     
   16.500000000000000        2.0554738794534346        4.8936070095343114       0.36285747091733983     
   16.800000000000001        1.5707089976915158        5.1481659773951991       0.33211450904785089     
   17.100000000000001        1.1954626551815590        5.3016806765119666       0.30328809346863544     
   17.399999999999999       0.90622855277513981        5.6383645962920559       0.27630424913488588     
   17.699999999999999       0.68426513271843348        6.8074988421216815       0.25109141602781659     
   18.000000000000000       0.51468517622436760        6.1381096636276196       0.22758002516213929     
   18.300000000000001       0.38571020054126692        4.4784154551821924       0.20570201419337852     
   18.600000000000001       0.28806096134247489        2.9988652081193456       0.18539037734581043     
   18.899999999999999       0.21446030094677668        3.0151740251725427       0.16657880987840254     
   19.199999999999999       0.15922865236972814        2.8335671579610180       0.14920146686179406     
   19.500000000000000       0.11795587167411262        4.9008720824945664       0.13319282954702122     
   19.800000000000001        8.7235854394286175E-002  0.72168634169513057       0.11848766079056897     
   20.100000000000001        6.4452699583372713E-002  0.24022308871445630       0.10502102868493801     
   20.399999999999999        4.7609101469973950E-002  0.11677480523881383        9.2728379807018729E-002
   20.699999999999999        3.5189242376734313E-002   6.6930176382338613E-002   8.1545647213576156E-002
   21.000000000000000        2.6049787403210810E-002   4.2003548778994711E-002   7.1409381920596454E-002
   21.300000000000001        1.9333687173290925E-002   2.7683466090373338E-002   6.2256899512016545E-002
   21.600000000000001        1.4402417196995801E-002   1.8845319224542068E-002   5.4026435647444832E-002
   21.899999999999999        1.0783051898288102E-002   1.3311507194934272E-002   4.6657305703179990E-002
   22.199999999999999        8.1272134647751640E-003   9.6658856577433068E-003   4.0090064766997717E-002
   22.500000000000000        6.1794712955835773E-003   7.1750502563385724E-003   3.4266664880190888E-002
   22.800000000000001        4.7532142579277325E-003   5.4328204939101728E-003   2.9130606905932839E-002
   23.100000000000001        3.7123895585153832E-003   4.1972516112438627E-003   2.4627084786577984E-002
   23.399999999999999        2.9578107307446232E-003   3.3159490476571424E-003   2.0703120287032362E-002
   23.699999999999999        2.4169929996355494E-003   2.6879653308874139E-003   1.7307686637114995E-002
   24.000000000000000        2.0366854661015192E-003   2.2436366331335653E-003   1.4391819798328534E-002
   24.300000000000001        1.7774431775194549E-003   1.9335284629216534E-003   1.1908716395645755E-002
   24.600000000000001        1.6097241582144525E-003   1.7220105246818340E-003   9.8138176726977368E-003
   24.899999999999999        1.5111118949077485E-003   1.5835990269459298E-003   8.0648791448226093E-003
   25.199999999999999        1.4643568924252582E-003   1.5014553933045433E-003   6.6220259317390411E-003
   25.500000000000000        1.4560053916441898E-003   1.4662012460232988E-003   5.4477940423117866E-003
