 Freq (GHz)                  Ez                Et
   15000000000.000000        155.16662315215464        529.15539181612996        270.06108737449006        197.90352334612103     
   15300000000.000000        166.37749543434256        536.53371341927607        256.05999418034446        201.04919186468859     
   15600000000.000000        177.33856389469054        541.53910430926317        257.93347356581108        204.42293032369327     
   15900000000.000000        187.81583600922542        544.04176782055902        266.71739001592141        207.87223317595235     
   16200000000.000000        197.66453936149026        543.99243615192279        282.13225658452888        210.95508837971389     
   16500000000.000000        206.80152256856564        541.41196720713299        261.08847688738280        213.74059427854502     
   16800000000.000000        215.18662768275527        536.38300510988563        273.48493341037948        218.95533078974424     
   17100000000.000000        222.81008348540382        529.04332591298919        283.93447969469173        231.32037492664546     
   17400000000.000000        229.68383029241124        519.58052454239714        301.16420400899409        247.69845775149903     
   17700000000.000000        235.83540124650725        508.22773534640356        262.75604327110472        261.88246609564459     
   18000000000.000000        241.30347876201228        495.26009215990740        190.02019957590585        273.09304334255825     
   18300000000.000000        246.13456478080391        480.99160886676913        215.94095930403103        281.12235065774672     
   18600000000.000000        250.38040647187424        465.77208562279776        228.92531103626834        283.93246055731328     
   18900000000.000000        254.09594748956019        449.98350993274255        239.88203652933694        276.19380936704857     
   19200000000.000000        257.33765688807057        434.03522594499293        261.76802483100158        276.08234806771173     
   19500000000.000000        260.16214078331484        418.35691450263914        257.37399182819644        301.47191051655329     
   19800000000.000000        262.62497658533010        403.38823472500746        236.22350796026930        318.46532513151419     
   20100000000.000000        264.77973261390224        389.56397556161085        243.58103422534555        315.78525161999039     
   20400000000.000000        266.67715110646765        377.29398314546893        249.31815233755239        315.89020819693121     
   20700000000.000000        268.36448243169588        366.93820627248903        253.83492404337110        317.85452002703482     
   21000000000.000000        269.88496421539912        358.77899284924945        257.03261251000845        321.16293138457695     
   21300000000.000000        271.27744202220828        352.99487246989514        258.64016407520381        325.54042185448594     
   21600000000.000000        272.57612889130939        349.64150089672171        261.81805053460153        330.80351482034240     
   21900000000.000000        273.81049994236287        348.64505912196813        265.31142897957318        336.80146328055065     
   22200000000.000000        275.00531594778550        349.81072494277151        268.36423048552598        343.38919414482950     
   22500000000.000000        276.18076669845192        352.84478112675151        271.05892647199835        350.41446307957182     
   22800000000.000000        277.35272164919934        357.38540482766962        273.47329406315811        357.71389202816113     
   23100000000.000000        278.53307216205991        363.03578512179456        275.65444108218276        365.11444576844463     
   23400000000.000000        279.73014704593311        369.39415260983634        277.64006330535761        372.43778806421454     
   23700000000.000000        280.94918130077110        376.07756684884885        279.46794301295870        379.50622697332642     
   24000000000.000000        282.19281717393784        382.73861571757038        281.17618074610243        386.14951967381575     
   24300000000.000000        283.46161686639067        389.07575936070288        282.79899961122140        392.21165738479107     
   24600000000.000000        284.75456741806579        394.83876158389029        284.36186070507699        397.55683995155084     
   24900000000.000000        286.06956030375784        399.83072552745443        285.87760990295277        402.07435494775774     
   25200000000.000000        287.40383088098798        403.90799534170537        287.34584454324386        405.68210869086295     
   25500000000.000000        288.75434583100986        406.97883002572490        288.76246530395849        408.32788469498814     
   25800000000.000000        290.11812991533679        409.00142147498627        290.13903757215752        409.98910174162751     
   26100000000.000000        291.49252655574492        409.98155963571116        291.50327264730765        410.67581281053015     
   26400000000.000000        292.87538979871772        409.97004497664494        292.87560549093831        410.43596891617801     
   26700000000.000000        294.26520805043145        409.05979788441357        294.26062210714139        409.35637082542939     
   27000000000.000000        295.66116250623003        407.38250057257193        295.65575113172946        407.56013641189980     
   27300000000.000000        297.06312541630109        405.10452039194683        297.05847696028292        405.20360100595599     
   27600000000.000000        298.47160521000302        402.42180461528949        298.46816139568188        402.47253216154758     
   27900000000.000000        299.88764703427569        399.55341796699923        299.88543225715301        399.57677243313884     
