 Freq (GHz)                  Error
   15.000000000000000        77654235.657127067        4.6352128596714355     
   15.300000000000001        62219742.868871935        3.7549546483633427     
   15.600000000000000        49587644.072625048        3.0662648906696757     
   15.900000000000000        39301912.520221218        2.5295906334727842     
   16.199999999999999        30971023.252164293        2.1131614591200547     
   16.500000000000000        24260472.110899273        1.7914902736826313     
   16.800000000000001        18885905.112918403        1.5441605166566057     
   17.100000000000001        14606847.315155499        1.3548453279130732     
   17.399999999999999        11221013.670436302        1.2105145676779461     
   17.699999999999999        8559178.9431318790        1.1007939434489271     
   18.000000000000000        6480579.4804112306        1.0174472557741125     
   18.300000000000001        4868816.4188965512       0.95395824971860788     
   18.600000000000001        3628227.6523188427       0.90519300160079852     
   18.899999999999999        2680694.4887353024       0.86712738054211103     
   19.199999999999999        1962848.2804590096       0.83662706041898727     
   19.500000000000000        1423642.3122222505       0.81126994697547206     
   19.800000000000001        1022254.7833078270       0.78920282908823181     
   20.100000000000001        726289.72293292894       0.76902564456665545     
   20.399999999999999        510244.04704492306       0.74969803578325755     
   20.699999999999999        354210.61802621122       0.73046391272732158     
   21.000000000000000        242789.03327120718       0.71079058465526113     
   21.300000000000001        164177.87852312153       0.69031970229703254     
   21.600000000000001        109424.27920906099       0.66882780008125031     
   21.899999999999999        71808.717224500622       0.64619466639166667     
   22.199999999999999        46345.208328204972       0.62237811957728728     
   22.500000000000000        29379.020007121449       0.59739404496297988     
   22.800000000000001        18266.121299218285       0.57130076724667767     
   23.100000000000001        11120.470571416850       0.54418700484585503     
   23.399999999999999        6617.0461264515379       0.51616278740249222     
   23.699999999999999        3840.1942912338213       0.48735282253323953     
   24.000000000000000        2168.4014047757009       0.45789187937635811     
   24.300000000000001        1187.9850106930330       0.42792181972092841     
   24.600000000000001        629.44425822077926       0.39758995671439523     
   24.899999999999999        321.31178601349603       0.36704845974232581     
   25.199999999999999        157.31356158740792       0.33645455482894210     
   25.500000000000000        73.475774671700179       0.30597129508058241     
   25.800000000000001        32.527140910128296       0.27576869715280927     
   26.100000000000001        13.540365006146656       0.24602505901958038     
   26.399999999999999        5.2484513522464020       0.21692829276001546     
   26.699999999999999        1.8709995674885320       0.18867712472906162     
   27.000000000000000       0.60377084497944455       0.16148203519246018     
   27.300000000000001       0.17277574883943092       0.13556583088524707     
